Turbine ID,Month recorded,Section,Zone,Previous Over current Trips,Lubrication Type,New Seal,Planned shutdowns,Average RPM,Asset Age Score,Average Vibration Score,Torque_rating,Bearing Weight Score,Insulation Rating,Fatigue Score,Asset Failure
316.000000,"10.Oct",416.000000,"W",1.000000,0.000000,0.000000,0.000000,2372.000000,111.000000,149.000000,0.000000,21.000000,39.000000,1.000000,"F"
317.000000,"04.Apr",418.000000,"W",1.000000,0.000000,3.000000,8.000000,6296.000000,865.000000,985.000000,12.000000,36.000000,94.000000,28.982753,"T"
318.000000,"05.May",418.000000,"W",2.000000,0.000000,3.000000,8.000000,6296.000000,865.000000,985.000000,13.000000,36.000000,94.000000,28.982753,"T"
319.000000,"06.Jun",418.000000,"W",2.000000,0.000000,7.000000,16.000000,6296.000000,865.000000,985.000000,28.000000,36.000000,94.000000,28.982753,"T"
320.000000,"07.Jul",418.000000,"W",2.000000,0.000000,6.000000,14.000000,6296.000000,865.000000,985.000000,27.000000,36.000000,94.000000,28.982753,"T"
321.000000,"08.Aug",418.000000,"W",2.000000,0.000000,6.000000,16.000000,6296.000000,865.000000,985.000000,29.000000,36.000000,94.000000,28.982753,"T"
322.000000,"11.Nov",418.000000,"W",2.000000,0.000000,3.000000,7.000000,6296.000000,865.000000,985.000000,13.000000,36.000000,94.000000,28.982753,"T"
323.000000,"03.Mar",420.000000,"W",0.000000,0.000000,1.000000,4.000000,7560.000000,742.000000,895.000000,7.000000,33.000000,143.000000,25.238859,"T"
324.000000,"03.Mar",421.000000,"W",0.000000,0.000000,4.000000,8.000000,4304.000000,448.000000,679.000000,14.000000,131.000000,77.000000,14.866069,"T"
325.000000,"10.Oct",422.000000,"W",2.000000,0.000000,2.000000,3.000000,6402.000000,416.000000,542.000000,6.000000,38.000000,87.000000,18.466185,"T"
326.000000,"09.Sep",423.000000,"W",5.000000,0.000000,0.000000,1.000000,5986.000000,565.000000,855.000000,1.000000,30.000000,103.000000,22.891046,"F"
327.000000,"03.Mar",424.000000,"W",2.000000,0.000000,1.000000,2.000000,3626.000000,445.000000,557.000000,3.000000,44.000000,57.000000,15.842980,"T"
328.000000,"10.Oct",424.000000,"W",3.000000,0.000000,1.000000,4.000000,3626.000000,445.000000,557.000000,7.000000,44.000000,57.000000,15.842980,"F"
329.000000,"06.Jun",426.000000,"W",0.000000,0.000000,1.000000,4.000000,2522.000000,75.000000,391.000000,5.000000,19.000000,30.000000,0.000000,"F"
330.000000,"04.Apr",427.000000,"W",0.000000,0.000000,1.000000,1.000000,3750.000000,51.000000,158.000000,2.000000,6.000000,59.000000,0.000000,"F"
331.000000,"04.Apr",429.000000,"W",0.000000,0.000000,0.000000,2.000000,2836.000000,0.000000,343.000000,2.000000,38.000000,31.000000,9.591663,"F"
332.000000,"12.Dec",430.000000,"W",1.000000,0.000000,3.000000,6.000000,3803.000000,443.000000,671.000000,12.000000,101.000000,86.000000,0.000000,"T"
333.000000,"12.Dec",430.000000,"W",1.000000,0.000000,3.000000,6.000000,3803.000000,443.000000,671.000000,12.000000,101.000000,86.000000,0.000000,"T"
334.000000,"10.Oct",430.000000,"W",2.000000,0.000000,0.000000,3.000000,3803.000000,443.000000,671.000000,3.000000,101.000000,86.000000,0.000000,"F"
335.000000,"05.May",434.000000,"N",0.000000,0.000000,0.000000,0.000000,655.000000,0.000000,3.000000,0.000000,0.000000,3.000000,0.000000,"F"
336.000000,"06.Jun",435.000000,"N",3.000000,0.000000,0.000000,0.000000,1968.000000,80.000000,138.000000,0.000000,7.000000,21.000000,7.874008,"F"
337.000000,"10.Oct",437.000000,"N",0.000000,0.000000,1.000000,0.000000,644.000000,0.000000,7.000000,1.000000,0.000000,5.000000,0.000000,"F"
338.000000,"08.Aug",438.000000,"N",0.000000,0.000000,1.000000,1.000000,3084.000000,50.000000,247.000000,2.000000,35.000000,40.000000,1.000000,"T"
339.000000,"06.Jun",439.000000,"N",1.000000,0.000000,0.000000,2.000000,2533.000000,51.000000,221.000000,2.000000,27.000000,41.000000,7.071068,"T"
340.000000,"10.Oct",439.000000,"N",1.000000,0.000000,0.000000,3.000000,2533.000000,51.000000,221.000000,5.000000,27.000000,41.000000,7.071068,"F"
341.000000,"02.Feb",440.000000,"N",0.000000,0.000000,1.000000,3.000000,1894.000000,100.000000,226.000000,6.000000,17.000000,38.000000,8.602325,"T"
342.000000,"04.Apr",440.000000,"N",1.000000,0.000000,4.000000,5.000000,1894.000000,100.000000,226.000000,14.000000,17.000000,38.000000,8.602325,"F"
343.000000,"12.Dec",441.000000,"N",0.000000,0.000000,0.000000,0.000000,5019.000000,46.000000,319.000000,0.000000,2.000000,94.000000,4.123106,"F"
344.000000,"02.Feb",444.000000,"N",0.000000,0.000000,0.000000,0.000000,1982.000000,19.000000,42.000000,0.000000,2.000000,18.000000,3.464102,"F"
345.000000,"07.Jul",445.000000,"N",6.000000,9.000000,1.000000,4.000000,6242.000000,251.000000,299.000000,5.000000,28.000000,104.000000,8.306624,"T"
346.000000,"07.Jul",445.000000,"N",6.000000,9.000000,1.000000,4.000000,6242.000000,251.000000,299.000000,5.000000,28.000000,104.000000,8.306624,"T"
347.000000,"09.Sep",445.000000,"N",6.000000,9.000000,0.000000,30.000000,6242.000000,251.000000,299.000000,38.000000,28.000000,104.000000,8.306624,"T"
348.000000,"08.Aug",445.000000,"N",6.000000,9.000000,0.000000,14.000000,6242.000000,251.000000,299.000000,19.000000,28.000000,104.000000,8.306624,"F"
349.000000,"06.Jun",448.000000,"N",0.000000,0.000000,0.000000,4.000000,2549.000000,161.000000,235.000000,5.000000,59.000000,41.000000,0.000000,"F"
350.000000,"09.Sep",451.000000,"N",0.000000,0.000000,3.000000,8.000000,4423.000000,257.000000,454.000000,11.000000,50.000000,75.000000,1.000000,"T"
351.000000,"08.Aug",452.000000,"N",1.000000,0.000000,0.000000,4.000000,3182.000000,184.000000,563.000000,6.000000,79.000000,69.000000,0.000000,"T"
352.000000,"09.Sep",452.000000,"N",1.000000,0.000000,0.000000,7.000000,3182.000000,184.000000,563.000000,9.000000,79.000000,69.000000,0.000000,"T"
353.000000,"10.Oct",452.000000,"N",1.000000,0.000000,1.000000,10.000000,3182.000000,184.000000,563.000000,15.000000,79.000000,69.000000,0.000000,"T"
354.000000,"08.Aug",453.000000,"N",0.000000,0.000000,0.000000,1.000000,1877.000000,0.000000,266.000000,1.000000,21.000000,47.000000,0.000000,"F"
355.000000,"08.Aug",454.000000,"W",0.000000,0.000000,0.000000,0.000000,395.000000,0.000000,3.000000,0.000000,0.000000,7.000000,0.000000,"F"
356.000000,"11.Nov",455.000000,"W",1.000000,0.000000,1.000000,1.000000,1419.000000,90.000000,165.000000,2.000000,34.000000,31.000000,0.000000,"F"
357.000000,"07.Jul",456.000000,"W",0.000000,0.000000,1.000000,2.000000,3383.000000,219.000000,453.000000,3.000000,66.000000,44.000000,0.000000,"F"
358.000000,"05.May",458.000000,"W",4.000000,0.000000,0.000000,0.000000,5744.000000,234.000000,325.000000,0.000000,49.000000,71.000000,12.569805,"F"
359.000000,"08.Aug",460.000000,"W",0.000000,0.000000,0.000000,0.000000,960.000000,60.000000,80.000000,0.000000,11.000000,7.000000,0.000000,"F"
360.000000,"04.Apr",462.000000,"W",0.000000,0.000000,0.000000,0.000000,2946.000000,174.000000,366.000000,0.000000,37.000000,50.000000,10.583005,"F"
361.000000,"12.Dec",464.000000,"W",0.000000,0.000000,1.000000,2.000000,5041.000000,231.000000,495.000000,4.000000,66.000000,75.000000,0.000000,"T"
362.000000,"12.Dec",464.000000,"W",0.000000,0.000000,1.000000,2.000000,5041.000000,231.000000,495.000000,4.000000,66.000000,75.000000,0.000000,"F"
363.000000,"01.Jan",465.000000,"W",0.000000,0.000000,0.000000,0.000000,2008.000000,89.000000,289.000000,0.000000,14.000000,26.000000,0.000000,"F"
364.000000,"07.Jul",466.000000,"W",0.000000,0.000000,1.000000,0.000000,4348.000000,23.000000,305.000000,1.000000,23.000000,34.000000,7.141428,"T"
365.000000,"02.Feb",467.000000,"W",1.000000,0.000000,6.000000,8.000000,4041.000000,82.000000,193.000000,16.000000,8.000000,26.000000,8.185353,"T"
366.000000,"02.Feb",467.000000,"W",1.000000,0.000000,0.000000,0.000000,4041.000000,82.000000,193.000000,0.000000,8.000000,26.000000,8.185353,"T"
367.000000,"12.Dec",467.000000,"W",1.000000,0.000000,0.000000,0.000000,4041.000000,82.000000,193.000000,0.000000,8.000000,26.000000,8.185353,"F"
368.000000,"10.Oct",468.000000,"W",1.000000,0.000000,0.000000,1.000000,2598.000000,249.000000,274.000000,1.000000,16.000000,32.000000,2.236068,"F"
369.000000,"10.Oct",470.000000,"W",8.000000,0.000000,1.000000,9.000000,5804.000000,652.000000,731.000000,13.000000,33.000000,67.000000,22.956481,"T"
370.000000,"03.Mar",470.000000,"W",9.000000,0.000000,2.000000,2.000000,5804.000000,652.000000,731.000000,4.000000,33.000000,67.000000,22.956481,"T"
371.000000,"04.Apr",470.000000,"W",10.000000,0.000000,4.000000,4.000000,5804.000000,652.000000,731.000000,8.000000,33.000000,67.000000,22.956481,"T"
372.000000,"09.Sep",470.000000,"W",10.000000,0.000000,0.000000,2.000000,5804.000000,652.000000,731.000000,5.000000,33.000000,67.000000,22.956481,"T"
373.000000,"07.Jul",472.000000,"W",2.000000,0.000000,1.000000,6.000000,7949.000000,743.000000,975.000000,8.000000,27.000000,123.000000,26.495283,"T"
374.000000,"07.Jul",473.000000,"W",0.000000,1.000000,0.000000,0.000000,5977.000000,81.000000,550.000000,0.000000,2.000000,72.000000,2.449490,"F"
375.000000,"03.Mar",474.000000,"W",1.000000,0.000000,0.000000,0.000000,6163.000000,348.000000,581.000000,0.000000,2.000000,91.000000,18.466185,"T"
376.000000,"04.Apr",474.000000,"W",1.000000,0.000000,0.000000,0.000000,6163.000000,348.000000,581.000000,0.000000,2.000000,91.000000,18.466185,"F"
377.000000,"12.Dec",475.000000,"W",0.000000,0.000000,2.000000,4.000000,5933.000000,303.000000,564.000000,6.000000,16.000000,110.000000,1.414214,"T"
378.000000,"02.Feb",475.000000,"W",1.000000,0.000000,2.000000,4.000000,5933.000000,303.000000,564.000000,9.000000,16.000000,110.000000,1.414214,"F"
379.000000,"01.Jan",476.000000,"W",0.000000,0.000000,2.000000,3.000000,5331.000000,361.000000,738.000000,6.000000,15.000000,100.000000,1.732051,"T"
380.000000,"01.Jan",476.000000,"W",0.000000,0.000000,2.000000,3.000000,5331.000000,361.000000,738.000000,6.000000,15.000000,100.000000,1.732051,"T"
381.000000,"02.Feb",476.000000,"W",2.000000,0.000000,3.000000,6.000000,5331.000000,361.000000,738.000000,11.000000,15.000000,100.000000,1.732051,"T"
382.000000,"05.May",477.000000,"W",1.000000,0.000000,0.000000,0.000000,4217.000000,133.000000,377.000000,0.000000,19.000000,66.000000,2.000000,"T"
383.000000,"08.Aug",477.000000,"W",1.000000,0.000000,0.000000,0.000000,4217.000000,133.000000,377.000000,0.000000,19.000000,66.000000,2.000000,"F"
384.000000,"09.Sep",478.000000,"W",1.000000,0.000000,0.000000,0.000000,4151.000000,240.000000,707.000000,0.000000,75.000000,56.000000,11.445523,"T"
385.000000,"07.Jul",479.000000,"W",3.000000,0.000000,3.000000,5.000000,6674.000000,464.000000,725.000000,8.000000,50.000000,119.000000,17.663522,"T"
386.000000,"10.Oct",479.000000,"W",5.000000,0.000000,4.000000,10.000000,6674.000000,464.000000,725.000000,17.000000,50.000000,119.000000,17.663522,"T"
387.000000,"10.Oct",479.000000,"W",5.000000,0.000000,4.000000,10.000000,6674.000000,464.000000,725.000000,17.000000,50.000000,119.000000,17.663522,"T"
388.000000,"09.Sep",481.000000,"W",1.000000,0.000000,1.000000,3.000000,4358.000000,289.000000,424.000000,4.000000,55.000000,69.000000,11.090537,"F"
389.000000,"06.Jun",482.000000,"W",0.000000,0.000000,0.000000,2.000000,2312.000000,178.000000,329.000000,2.000000,23.000000,46.000000,0.000000,"T"
390.000000,"10.Oct",482.000000,"W",0.000000,0.000000,0.000000,3.000000,2312.000000,178.000000,329.000000,3.000000,23.000000,46.000000,0.000000,"T"
391.000000,"11.Nov",483.000000,"W",0.000000,0.000000,0.000000,1.000000,639.000000,53.000000,74.000000,1.000000,8.000000,8.000000,0.000000,"F"
392.000000,"07.Jul",485.000000,"N",0.000000,0.000000,0.000000,0.000000,662.000000,23.000000,41.000000,0.000000,9.000000,13.000000,0.000000,"F"
393.000000,"05.May",486.000000,"N",0.000000,0.000000,1.000000,2.000000,4142.000000,87.000000,277.000000,3.000000,20.000000,91.000000,0.000000,"T"
394.000000,"09.Sep",486.000000,"N",1.000000,0.000000,2.000000,1.000000,4142.000000,87.000000,277.000000,3.000000,20.000000,91.000000,0.000000,"F"
395.000000,"12.Dec",489.000000,"N",0.000000,0.000000,0.000000,0.000000,612.000000,0.000000,33.000000,0.000000,0.000000,5.000000,0.000000,"T"
396.000000,"09.Sep",489.000000,"N",1.000000,0.000000,0.000000,0.000000,612.000000,0.000000,33.000000,0.000000,0.000000,5.000000,0.000000,"F"
397.000000,"02.Feb",490.000000,"N",0.000000,0.000000,1.000000,0.000000,134.000000,0.000000,3.000000,1.000000,0.000000,2.000000,0.000000,"F"
398.000000,"04.Apr",491.000000,"N",0.000000,0.000000,0.000000,0.000000,2780.000000,0.000000,308.000000,0.000000,70.000000,39.000000,0.000000,"F"
399.000000,"05.May",491.000000,"N",0.000000,0.000000,1.000000,2.000000,2780.000000,0.000000,308.000000,3.000000,70.000000,39.000000,0.000000,"F"
400.000000,"10.Oct",496.000000,"W",0.000000,0.000000,0.000000,1.000000,2142.000000,47.000000,472.000000,1.000000,64.000000,41.000000,0.000000,"F"
401.000000,"05.May",497.000000,"W",0.000000,0.000000,0.000000,2.000000,2097.000000,34.000000,171.000000,2.000000,5.000000,12.000000,1.000000,"F"
402.000000,"12.Dec",499.000000,"W",0.000000,0.000000,0.000000,0.000000,1061.000000,19.000000,21.000000,0.000000,2.000000,12.000000,0.000000,"F"
403.000000,"06.Jun",501.000000,"W",0.000000,0.000000,0.000000,1.000000,1545.000000,79.000000,80.000000,1.000000,14.000000,16.000000,0.000000,"F"
404.000000,"10.Oct",503.000000,"W",1.000000,0.000000,0.000000,0.000000,2621.000000,33.000000,68.000000,0.000000,9.000000,33.000000,5.196152,"F"
405.000000,"08.Aug",505.000000,"W",0.000000,0.000000,0.000000,0.000000,1200.000000,30.000000,37.000000,0.000000,8.000000,8.000000,4.795832,"F"
406.000000,"06.Jun",506.000000,"W",0.000000,0.000000,0.000000,0.000000,1347.000000,29.000000,33.000000,0.000000,11.000000,20.000000,3.000000,"F"
407.000000,"03.Mar",507.000000,"W",0.000000,0.000000,1.000000,1.000000,3780.000000,215.000000,518.000000,2.000000,60.000000,95.000000,8.426150,"F"
408.000000,"12.Dec",508.000000,"W",0.000000,0.000000,1.000000,3.000000,3328.000000,111.000000,287.000000,4.000000,11.000000,50.000000,6.633250,"T"
409.000000,"05.May",508.000000,"W",1.000000,0.000000,0.000000,0.000000,3328.000000,111.000000,287.000000,0.000000,11.000000,50.000000,6.633250,"F"
410.000000,"08.Aug",510.000000,"W",0.000000,0.000000,1.000000,0.000000,909.000000,44.000000,74.000000,3.000000,9.000000,15.000000,0.000000,"F"
411.000000,"03.Mar",510.000000,"W",0.000000,0.000000,1.000000,1.000000,909.000000,44.000000,74.000000,2.000000,9.000000,15.000000,0.000000,"F"
412.000000,"03.Mar",513.000000,"W",0.000000,0.000000,1.000000,2.000000,4391.000000,68.000000,385.000000,3.000000,20.000000,80.000000,7.416198,"T"
413.000000,"02.Feb",518.000000,"W",2.000000,0.000000,1.000000,1.000000,3174.000000,401.000000,516.000000,2.000000,147.000000,55.000000,10.295630,"T"
414.000000,"09.Sep",518.000000,"W",3.000000,0.000000,2.000000,6.000000,3174.000000,401.000000,516.000000,8.000000,147.000000,55.000000,10.295630,"T"
415.000000,"12.Dec",519.000000,"W",0.000000,0.000000,0.000000,0.000000,1399.000000,102.000000,107.000000,0.000000,38.000000,10.000000,0.000000,"T"
416.000000,"08.Aug",519.000000,"W",0.000000,0.000000,0.000000,0.000000,1399.000000,102.000000,107.000000,0.000000,38.000000,10.000000,0.000000,"F"
417.000000,"06.Jun",520.000000,"W",1.000000,0.000000,0.000000,1.000000,5509.000000,487.000000,630.000000,1.000000,36.000000,60.000000,2.449490,"T"
418.000000,"07.Jul",521.000000,"W",1.000000,0.000000,0.000000,0.000000,3443.000000,268.000000,375.000000,0.000000,35.000000,33.000000,13.490738,"F"
419.000000,"08.Aug",522.000000,"W",0.000000,0.000000,0.000000,0.000000,5449.000000,247.000000,324.000000,0.000000,27.000000,62.000000,1.000000,"F"
420.000000,"10.Oct",523.000000,"W",0.000000,0.000000,1.000000,4.000000,4837.000000,350.000000,374.000000,5.000000,30.000000,60.000000,8.717798,"T"
421.000000,"07.Jul",523.000000,"W",1.000000,0.000000,0.000000,3.000000,4837.000000,350.000000,374.000000,3.000000,30.000000,60.000000,8.717798,"F"
422.000000,"02.Feb",525.000000,"W",0.000000,0.000000,2.000000,4.000000,6049.000000,331.000000,679.000000,7.000000,58.000000,67.000000,15.362291,"F"
423.000000,"08.Aug",526.000000,"W",0.000000,0.000000,0.000000,1.000000,4965.000000,24.000000,252.000000,1.000000,0.000000,69.000000,3.872983,"F"
424.000000,"08.Aug",528.000000,"W",1.000000,0.000000,0.000000,0.000000,6522.000000,37.000000,203.000000,0.000000,1.000000,87.000000,5.916080,"F"
425.000000,"05.May",529.000000,"W",1.000000,0.000000,0.000000,2.000000,6932.000000,352.000000,966.000000,4.000000,31.000000,124.000000,17.204651,"T"
426.000000,"04.Apr",529.000000,"W",1.000000,0.000000,0.000000,2.000000,6932.000000,352.000000,966.000000,4.000000,31.000000,124.000000,17.204651,"F"
427.000000,"01.Jan",530.000000,"W",0.000000,0.000000,0.000000,0.000000,1386.000000,176.000000,264.000000,0.000000,24.000000,32.000000,0.000000,"F"
428.000000,"05.May",531.000000,"W",0.000000,0.000000,4.000000,6.000000,4082.000000,374.000000,609.000000,10.000000,62.000000,63.000000,3.000000,"F"
429.000000,"06.Jun",534.000000,"N",3.000000,0.000000,1.000000,1.000000,3434.000000,206.000000,541.000000,3.000000,40.000000,67.000000,9.797959,"T"
430.000000,"11.Nov",534.000000,"N",3.000000,0.000000,3.000000,5.000000,3434.000000,206.000000,541.000000,10.000000,40.000000,67.000000,9.797959,"T"
431.000000,"07.Jul",536.000000,"N",2.000000,0.000000,0.000000,0.000000,1562.000000,78.000000,166.000000,0.000000,10.000000,26.000000,7.874008,"F"
432.000000,"01.Jan",539.000000,"N",2.000000,1.000000,0.000000,0.000000,3215.000000,189.000000,684.000000,0.000000,32.000000,62.000000,11.532563,"T"
433.000000,"06.Jun",539.000000,"N",2.000000,1.000000,0.000000,0.000000,3215.000000,189.000000,684.000000,0.000000,32.000000,62.000000,11.532563,"T"
434.000000,"04.Apr",539.000000,"N",2.000000,2.000000,0.000000,2.000000,3215.000000,189.000000,684.000000,2.000000,32.000000,62.000000,11.532563,"T"
435.000000,"06.Jun",542.000000,"N",1.000000,0.000000,1.000000,1.000000,5123.000000,454.000000,650.000000,2.000000,23.000000,107.000000,19.390719,"T"
436.000000,"07.Jul",542.000000,"N",2.000000,0.000000,3.000000,5.000000,5123.000000,454.000000,650.000000,9.000000,23.000000,107.000000,19.390719,"T"
437.000000,"08.Aug",542.000000,"N",2.000000,0.000000,2.000000,4.000000,5123.000000,454.000000,650.000000,7.000000,23.000000,107.000000,19.390719,"T"
438.000000,"10.Oct",542.000000,"N",2.000000,0.000000,1.000000,7.000000,5123.000000,454.000000,650.000000,8.000000,23.000000,107.000000,19.390719,"T"
439.000000,"07.Jul",543.000000,"N",0.000000,0.000000,0.000000,0.000000,1510.000000,105.000000,122.000000,0.000000,1.000000,19.000000,9.591663,"F"
440.000000,"02.Feb",544.000000,"N",0.000000,0.000000,3.000000,3.000000,2370.000000,0.000000,63.000000,7.000000,7.000000,27.000000,0.000000,"F"
441.000000,"08.Aug",547.000000,"N",1.000000,0.000000,1.000000,1.000000,4882.000000,111.000000,444.000000,2.000000,28.000000,89.000000,0.000000,"T"
442.000000,"11.Nov",548.000000,"N",0.000000,0.000000,0.000000,1.000000,1611.000000,47.000000,180.000000,1.000000,13.000000,38.000000,0.000000,"F"
443.000000,"03.Mar",548.000000,"N",1.000000,0.000000,1.000000,3.000000,1611.000000,47.000000,180.000000,7.000000,13.000000,38.000000,0.000000,"F"
444.000000,"02.Feb",549.000000,"N",1.000000,0.000000,0.000000,4.000000,5216.000000,131.000000,483.000000,6.000000,42.000000,143.000000,0.000000,"T"
445.000000,"06.Jun",549.000000,"N",1.000000,0.000000,1.000000,0.000000,5216.000000,131.000000,483.000000,3.000000,42.000000,143.000000,0.000000,"T"
446.000000,"07.Jul",549.000000,"N",1.000000,0.000000,1.000000,7.000000,5216.000000,131.000000,483.000000,11.000000,42.000000,143.000000,0.000000,"T"
447.000000,"04.Apr",550.000000,"N",0.000000,0.000000,0.000000,1.000000,1576.000000,0.000000,92.000000,1.000000,7.000000,22.000000,0.000000,"F"
448.000000,"11.Nov",554.000000,"N",0.000000,0.000000,0.000000,0.000000,1986.000000,0.000000,155.000000,0.000000,28.000000,40.000000,0.000000,"F"
449.000000,"02.Feb",558.000000,"W",0.000000,0.000000,4.000000,12.000000,2938.000000,35.000000,175.000000,20.000000,21.000000,60.000000,0.000000,"F"
450.000000,"06.Jun",561.000000,"W",0.000000,0.000000,1.000000,2.000000,958.000000,30.000000,43.000000,3.000000,3.000000,12.000000,0.000000,"T"
451.000000,"10.Oct",561.000000,"W",1.000000,0.000000,0.000000,0.000000,958.000000,30.000000,43.000000,0.000000,3.000000,12.000000,0.000000,"F"
452.000000,"05.May",562.000000,"W",0.000000,0.000000,0.000000,0.000000,1855.000000,11.000000,51.000000,0.000000,4.000000,33.000000,0.000000,"F"
453.000000,"02.Feb",563.000000,"W",0.000000,0.000000,0.000000,0.000000,1368.000000,29.000000,76.000000,0.000000,11.000000,14.000000,0.000000,"F"
454.000000,"08.Aug",564.000000,"W",0.000000,0.000000,1.000000,1.000000,1702.000000,90.000000,161.000000,2.000000,48.000000,19.000000,0.000000,"F"
455.000000,"10.Oct",565.000000,"W",0.000000,0.000000,2.000000,3.000000,3678.000000,124.000000,200.000000,6.000000,35.000000,40.000000,1.000000,"F"
456.000000,"10.Oct",566.000000,"W",1.000000,0.000000,4.000000,15.000000,4727.000000,316.000000,566.000000,20.000000,59.000000,88.000000,0.000000,"T"
457.000000,"08.Aug",566.000000,"W",2.000000,0.000000,0.000000,1.000000,4727.000000,316.000000,566.000000,2.000000,59.000000,88.000000,0.000000,"F"
458.000000,"03.Mar",568.000000,"W",0.000000,0.000000,1.000000,0.000000,4191.000000,130.000000,166.000000,1.000000,50.000000,46.000000,0.000000,"F"
459.000000,"07.Jul",568.000000,"W",0.000000,0.000000,2.000000,5.000000,4191.000000,130.000000,166.000000,8.000000,50.000000,46.000000,0.000000,"F"
460.000000,"09.Sep",569.000000,"W",1.000000,0.000000,1.000000,1.000000,5008.000000,282.000000,454.000000,3.000000,95.000000,100.000000,1.000000,"F"
461.000000,"04.Apr",571.000000,"W",1.000000,0.000000,0.000000,1.000000,3834.000000,151.000000,717.000000,1.000000,54.000000,50.000000,1.000000,"T"
462.000000,"06.Jun",571.000000,"W",1.000000,0.000000,0.000000,6.000000,3834.000000,151.000000,717.000000,6.000000,54.000000,50.000000,1.000000,"T"
463.000000,"03.Mar",571.000000,"W",1.000000,0.000000,0.000000,0.000000,3834.000000,151.000000,717.000000,0.000000,54.000000,50.000000,1.000000,"T"
464.000000,"06.Jun",572.000000,"W",0.000000,0.000000,0.000000,1.000000,5565.000000,79.000000,598.000000,1.000000,12.000000,142.000000,0.000000,"F"
465.000000,"06.Jun",573.000000,"W",0.000000,0.000000,0.000000,0.000000,4103.000000,52.000000,321.000000,0.000000,16.000000,56.000000,0.000000,"F"
466.000000,"04.Apr",574.000000,"W",0.000000,0.000000,0.000000,0.000000,3906.000000,158.000000,505.000000,0.000000,63.000000,62.000000,0.000000,"F"
467.000000,"06.Jun",576.000000,"W",0.000000,0.000000,0.000000,0.000000,675.000000,21.000000,29.000000,1.000000,0.000000,13.000000,0.000000,"F"
468.000000,"10.Oct",578.000000,"W",0.000000,0.000000,0.000000,0.000000,2453.000000,188.000000,341.000000,0.000000,67.000000,30.000000,6.928203,"F"
469.000000,"07.Jul",579.000000,"W",0.000000,0.000000,1.000000,0.000000,3244.000000,173.000000,414.000000,1.000000,20.000000,71.000000,7.745967,"F"
470.000000,"10.Oct",581.000000,"W",0.000000,0.000000,0.000000,1.000000,3835.000000,50.000000,118.000000,1.000000,9.000000,37.000000,0.000000,"F"
471.000000,"10.Oct",583.000000,"W",0.000000,0.000000,1.000000,1.000000,6729.000000,65.000000,509.000000,2.000000,16.000000,84.000000,1.000000,"F"
472.000000,"02.Feb",585.000000,"W",0.000000,0.000000,0.000000,1.000000,1005.000000,162.000000,196.000000,1.000000,61.000000,19.000000,0.000000,"F"
473.000000,"03.Mar",590.000000,"N",0.000000,0.000000,0.000000,0.000000,1233.000000,29.000000,63.000000,1.000000,6.000000,19.000000,4.472136,"F"
474.000000,"04.Apr",591.000000,"N",3.000000,0.000000,0.000000,2.000000,6302.000000,304.000000,483.000000,3.000000,31.000000,159.000000,16.124515,"T"
475.000000,"02.Feb",592.000000,"N",7.000000,0.000000,2.000000,5.000000,3717.000000,470.000000,655.000000,14.000000,72.000000,61.000000,19.748418,"T"
476.000000,"07.Jul",592.000000,"N",7.000000,0.000000,0.000000,2.000000,3717.000000,470.000000,655.000000,5.000000,72.000000,61.000000,19.748418,"T"
477.000000,"04.Apr",594.000000,"N",0.000000,0.000000,0.000000,1.000000,974.000000,34.000000,40.000000,1.000000,7.000000,14.000000,0.000000,"F"
478.000000,"03.Mar",595.000000,"N",1.000000,0.000000,0.000000,0.000000,3402.000000,114.000000,275.000000,0.000000,18.000000,63.000000,8.944272,"F"
479.000000,"06.Jun",596.000000,"N",0.000000,0.000000,0.000000,0.000000,862.000000,69.000000,84.000000,0.000000,11.000000,11.000000,6.244998,"F"
480.000000,"09.Sep",597.000000,"N",3.000000,0.000000,1.000000,1.000000,6689.000000,261.000000,478.000000,2.000000,58.000000,134.000000,12.449900,"F"
481.000000,"03.Mar",599.000000,"N",2.000000,0.000000,0.000000,0.000000,2877.000000,42.000000,317.000000,0.000000,41.000000,52.000000,3.000000,"T"
482.000000,"07.Jul",600.000000,"N",0.000000,0.000000,0.000000,0.000000,5079.000000,0.000000,357.000000,0.000000,41.000000,94.000000,0.000000,"F"
483.000000,"05.May",601.000000,"N",0.000000,0.000000,0.000000,1.000000,333.000000,21.000000,34.000000,1.000000,0.000000,13.000000,3.316625,"F"
484.000000,"03.Mar",602.000000,"N",1.000000,0.000000,0.000000,0.000000,1431.000000,99.000000,156.000000,0.000000,23.000000,26.000000,8.124038,"F"
485.000000,"03.Mar",605.000000,"N",0.000000,0.000000,0.000000,0.000000,1183.000000,0.000000,91.000000,0.000000,0.000000,18.000000,0.000000,"F"
486.000000,"01.Jan",606.000000,"N",0.000000,0.000000,1.000000,4.000000,4713.000000,0.000000,66.000000,8.000000,1.000000,9.000000,0.000000,"F"
487.000000,"10.Oct",607.000000,"W",0.000000,0.000000,0.000000,2.000000,858.000000,25.000000,72.000000,3.000000,6.000000,4.000000,0.000000,"F"
488.000000,"07.Jul",608.000000,"W",0.000000,0.000000,1.000000,0.000000,713.000000,33.000000,53.000000,1.000000,3.000000,9.000000,0.000000,"F"
489.000000,"12.Dec",610.000000,"W",2.000000,1.000000,3.000000,5.000000,5008.000000,269.000000,496.000000,13.000000,80.000000,90.000000,14.142136,"T"
